what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1339859599567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859638489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859638580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859703207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859705134
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1339859705143
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339859745902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339859748997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339859761943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339859765028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859768705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859791530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859827045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859828423
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1339859831041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859831130
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1339859832222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859832387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859852001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859859468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859884865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859886709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859890663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859891552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859899364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859901905
error,log,,,"Unhandled event loop exception",1339859901998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339859917420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860002553
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339860002570
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339860070763
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1339860071362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860106870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860107881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860157977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860164339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860166009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860176626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860177765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860180294
error,log,,,"Unhandled event loop exception",1339860180714
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339860182570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860193111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860199215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860200266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860201160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860201248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860203867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860210238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860211403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860215747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860217427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860226973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860227841
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1339860239760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860245194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860248450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860256376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860259159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860273913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860282256
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339860283473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860285575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860287108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339860291160
