what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940797338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940801297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940809441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940821975
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341940824996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940827782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940846983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940849182
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1341940851053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940854795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940857005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940908203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940968342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940971254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940973016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940974144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940991814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341940996153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341941038445
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341941040020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341941042995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341941048056
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341941049558
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341941049770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1341941052733
