what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598613018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598614796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598637837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598642673
error,log,,,"Failed to add marker 'com.android.ide.eclipse.adt.lintProblem' to '/HangaramAPP/AndroidManifest.xml'",1339598643126
error,log,,,"Failed to add marker 'com.android.ide.eclipse.adt.lintProblem' to '/HangaramAPP/AndroidManifest.xml'",1339598644935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598653859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598656760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598660255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598661877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598694029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598704715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598744261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598751780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598758566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339598821686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1339598821717
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1339598822185
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1339598822248
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1339598825183
