what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1341936682953
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1341936682956
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1341936682958
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1341936682961
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1341936683003
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1341936683005
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1341936683009
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1341936683021
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1341936683022
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1341936683023
started,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1341936683023
started,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1341936683024
os,sysinfo,,,"win32",1341936683029
arch,sysinfo,,,"x86",1341936683029
ws,sysinfo,,,"win32",1341936683029
locale,sysinfo,,,"ko_KR",1341936683029
processors,sysinfo,,,"2",1341936683029
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1341936683029
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1341936683029
java.specification.name,sysinfo,,,"Java Platform API Specification",1341936683029
java.specification.vendor,sysinfo,,,"Oracle Corporation",1341936683029
java.specification.version,sysinfo,,,"1.7",1341936683029
java.vendor,sysinfo,,,"Oracle Corporation",1341936683029
java.version,sysinfo,,,"1.7.0_05",1341936683029
java.vm.info,sysinfo,,,"mixed mode, sharing",1341936683029
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1341936683029
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1341936683029
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1341936683029
java.vm.specification.version,sysinfo,,,"1.7",1341936683029
java.vm.vendor,sysinfo,,,"Oracle Corporation",1341936683029
java.vm.version,sysinfo,,,"23.1-b03",1341936683029
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1341936683046
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1341936684208
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1341936684299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341936686787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341936695552
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1341936696166
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1341936696666
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1341936696931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341936698335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341936747313
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341936750301
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341936758484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341936758573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341936769828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341936769940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341936774928
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1341936775661
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341936778340
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341936778491
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341936784308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341936786090
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341936812749
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1341936821636
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1341936822416
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1341936823196
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1341936823227
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1341936823399
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1341936823477
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1341936824990
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1341936825162
error,log,,,"metro_view_menu.xml: Failed to convert @drawable/iconcalc into a drawable",1341936825786
error,log,,,"metro_view_menu.xml: Failed to convert @drawable/hgras into a drawable",1341936825848
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1341936826571
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1341936827015
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341936855741
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1341936861957
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1341936862011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341936865058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341936866718
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1341936868067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341936872980
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1341936874811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341936876278
