what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341588846730
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341588846992
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341588847132
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341588852806
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341588859621
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341588859777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341588866590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341588867910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341588884052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341588903741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341588924925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1341588924945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341588937891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341588987752
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341588988145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341588988199
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341588991657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341588993345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341589007226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341589012564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341589024539
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341589027224
closed,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1341589027224
error,log,,,"Widget is disposed",1341589027568
