what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340640736632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340640738461
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1340640741146
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1340640742325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340640747951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340640750453
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340640752635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340640769350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340640770638
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340640784980
error,log,,,"Unhandled event loop exception",1340640806858
error,log,,,"Unhandled event loop exception",1340640806867
error,log,,,"Unhandled event loop exception",1340640806873
error,log,,,"Unhandled event loop exception",1340640819315
error,log,,,"Unhandled event loop exception",1340640819333
error,log,,,"Unhandled event loop exception",1340640819337
error,log,,,"Unhandled event loop exception",1340640819342
error,log,,,"Unhandled event loop exception",1340640819347
error,log,,,"Unhandled event loop exception",1340640819352
error,log,,,"Unhandled event loop exception",1340640819646
error,log,,,"Unhandled event loop exception",1340640823943
error,log,,,"Unhandled event loop exception",1340640823958
error,log,,,"Unhandled event loop exception",1340640823963
error,log,,,"Unhandled event loop exception",1340640823967
error,log,,,"Unhandled event loop exception",1340640823972
error,log,,,"Unhandled event loop exception",1340640830722
error,log,,,"Unhandled event loop exception",1340640830746
error,log,,,"Unhandled event loop exception",1340640830751
error,log,,,"Unhandled event loop exception",1340640830756
error,log,,,"Unhandled event loop exception",1340640830761
error,log,,,"Unhandled event loop exception",1340640838895
error,log,,,"Unhandled event loop exception",1340640838912
error,log,,,"Unhandled event loop exception",1340640838918
error,log,,,"Unhandled event loop exception",1340640838926
error,log,,,"Unhandled event loop exception",1340640838937
error,log,,,"Unhandled event loop exception",1340640845648
error,log,,,"Unhandled event loop exception",1340640845664
error,log,,,"Unhandled event loop exception",1340640845669
error,log,,,"Unhandled event loop exception",1340640845674
error,log,,,"Unhandled event loop exception",1340640845679
error,log,,,"Unhandled event loop exception",1340640854225
error,log,,,"Unhandled event loop exception",1340640854242
error,log,,,"Unhandled event loop exception",1340640854248
error,log,,,"Unhandled event loop exception",1340640854252
error,log,,,"Unhandled event loop exception",1340640854257
error,log,,,"Unhandled event loop exception",1340640857929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340640878494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340640879926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340640881061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340640896262
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340640898410
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340640899561
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340640899862
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340640900063
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340640900227
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340640900412
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340640902116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1340640903978
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340640905641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340640963338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340640967271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340641036741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340641049440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641071132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641072487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340641076682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340641082740
error,log,,,"devteam_info.xml: addView(View, LayoutParams) is not supported in AdapterView",1340641085803
error,log,,,"devteam_info.xml: addView(View, LayoutParams) is not supported in AdapterView",1340641089273
error,log,,,"devteam_info.xml: addView(View, LayoutParams) is not supported in AdapterView",1340641089495
error,log,,,"devteam_info.xml: addView(View, LayoutParams) is not supported in AdapterView",1340641093447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340641122014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340641132704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340641134160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340641147636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641156939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641158776
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340641158918
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641158919
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340641160293
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641160761
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641160858
error,log,,,"Unhandled event loop exception",1340641206350
error,log,,,"Unhandled event loop exception",1340641217222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340641233925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340641245960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340641252081
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1340641270684
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641270684
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340641271593
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641271973
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641272063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340641275454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641292006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641292150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340641295765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340641301137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340641385801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641410451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641412669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340641426592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641487365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641488924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641501995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641504621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340641515368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340641526516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340641542213
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641562037
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641562107
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340641564522
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641566581
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641566599
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641566599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340641571105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340641581843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340641584596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340641621054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340641668252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641671765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641672895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641764749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641765917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641766931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641769015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641811647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641818924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641823082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641824017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641825007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641826267
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1340641857124
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641857818
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641857907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641865930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641870032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641879136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641883779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340641892509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340641919690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340641935807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641946062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641947946
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641967499
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1340641967499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340641977739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642170491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642172273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642174736
error,log,,,"Unhandled event loop exception",1340642175219
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340642176821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340642186078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642186628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642239654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642245745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642261631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642263022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642410937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642414655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642795907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642798818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642801535
error,log,,,"Unhandled event loop exception",1340642801619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642821023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642971144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642974068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642995830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642996516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340642996547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340643002148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340643008045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340643010556
