what,kind,bundleId,bundleVersion,description,time
error,log,,,"Program Error: invalid structured document event",1342029500772
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029500777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342029504577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342029505737
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029505792
closed,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029505793
error,log,,,"Program Error: invalid structured document event",1342029505824
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1342029505828
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342029508508
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029509050
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029509171
error,log,,,"Program Error: invalid structured document event",1342029511893
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029511898
error,log,,,"Program Error: invalid structured document event",1342029513990
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029513994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342029517615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342029518672
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029518734
closed,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029518735
error,log,,,"Program Error: invalid structured document event",1342029518764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1342029518767
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342029519807
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029520155
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029520275
error,log,,,"Program Error: invalid structured document event",1342029522042
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029522047
error,log,,,"Overlapping start in StyleRange 314:1",1342029524022
error,log,,,"Program Error: invalid structured document event",1342029524032
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029524035
error,log,,,"Overlapping start in StyleRange 314:1",1342029526085
error,log,,,"Overlapping start in StyleRange 315:1",1342029526090
error,log,,,"Program Error: invalid structured document event",1342029526096
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029526101
error,log,,,"Overlapping start in StyleRange 314:1",1342029526470
error,log,,,"Overlapping start in StyleRange 315:2",1342029526474
error,log,,,"Program Error: invalid structured document event",1342029526483
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029526487
error,log,,,"Overlapping start in StyleRange 314:1",1342029526849
error,log,,,"Overlapping start in StyleRange 315:3",1342029526852
error,log,,,"Program Error: invalid structured document event",1342029526856
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029526860
error,log,,,"Overlapping start in StyleRange 314:1",1342029531379
error,log,,,"Overlapping start in StyleRange 315:11",1342029531382
error,log,,,"Program Error: invalid structured document event",1342029531386
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029531390
error,log,,,"Overlapping start in StyleRange 314:1",1342029531566
error,log,,,"Overlapping start in StyleRange 315:11",1342029531569
error,log,,,"Program Error: invalid structured document event",1342029531576
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029531581
error,log,,,"Overlapping start in StyleRange 314:1",1342029531696
error,log,,,"Program Error: invalid structured document event",1342029531702
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029531707
error,log,,,"Program Error: invalid structured document event",1342029531840
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029531843
error,log,,,"Program Error: invalid structured document event",1342029532311
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029532315
error,log,,,"Program Error: invalid structured document event",1342029533013
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029533018
error,log,,,"Program Error: invalid structured document event",1342029533394
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029533397
error,log,,,"Program Error: invalid structured document event",1342029533691
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029533694
error,log,,,"Program Error: invalid structured document event",1342029534056
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029534060
error,log,,,"Program Error: invalid structured document event",1342029537848
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029537853
error,log,,,"Program Error: invalid structured document event",1342029538008
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029538012
error,log,,,"Program Error: invalid structured document event",1342029538165
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029538168
error,log,,,"Program Error: invalid structured document event",1342029538378
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029538383
error,log,,,"Program Error: invalid structured document event",1342029538668
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029538672
error,log,,,"Program Error: invalid structured document event",1342029539364
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029539367
error,log,,,"Program Error: invalid structured document event",1342029540001
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029540006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342029540009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342029541956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342029542930
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029542982
closed,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029542982
error,log,,,"Program Error: invalid structured document event",1342029543015
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1342029543018
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342029546492
opened,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029546931
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029547052
error,log,,,"Program Error: invalid structured document event",1342029554252
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.sse.core"".",1342029554257
error,log,,,"metro_view_menu2.xml: ScrollView can host only one direct child",1342029556282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342029563185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342029564145
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029564242
closed,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342029564242
error,log,,,"Program Error: invalid structured document event",1342029564283
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1342029564287
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342029565771
error,log,,,"metro_view_menu2.xml: ScrollView can host only one direct child",1342029566279
